article_id,author,category,created_at,link,pub_date,title
AKR20260521085752030,정수연,산업,1779382953423,https://www.yna.co.kr/view/AKR20260521085752030,1779347393000,"홈플 ""김광일 부회장, 브릿지론 이행보증""…메리츠 ""수용 못 해""(종합2보)"
AKR20260521075251008,고은지,산업,1779382953424,https://www.yna.co.kr/view/AKR20260521075251008,1779347135000,삼성전자 노사 합의에 반도체·삼성그룹 ETF도 일제히 '불기둥'(종합)
AKR20260521139600062,양지웅,산업,1779382953425,https://www.yna.co.kr/view/AKR20260521139600062,1779346972000,"철원군, 고령층 정서 회복 치유농업 프로그램 운영"
AKR20260521076800530,양정우,사회,1779382953426,https://www.yna.co.kr/view/AKR20260521076800530,1779346800000,'제7기 공공데이터분쟁조정위' 출범…위원장에 김일환 교수
AKR20260521138100017,김주환,산업,1779382953427,https://www.yna.co.kr/view/AKR20260521138100017,1779346709000,[만나보니] 소울라이크에 익스트랙션 더했다…'프로젝트 래빗' 주목
AKR20260521136300003,강태우,산업,1779382953428,https://www.yna.co.kr/view/AKR20260521136300003,1779346553000,"한화큐셀, 국내 최대 태양광 사업에 국산 셀·모듈 공급"
AKR20260521138400530,홍준석,사회,1779382953429,https://www.yna.co.kr/view/AKR20260521138400530,1779346271000,"한-필리핀 소방청, 국제 재난대응 협력 강화키로"
AKR20260521128000057,장영은,사회,1779382953431,https://www.yna.co.kr/view/AKR20260521128000057,1779345964000,울주군 노년층 대상 'SKT 찾아가는 서비스'…금융 범죄 예방
AKR20260521052051008,임은진,산업,1779382953431,https://www.yna.co.kr/view/AKR20260521052051008,1779345650000,"[특징주] 한올바이오파마, 파트너사 중간 임상 결과에 상한가(종합)"
AKR20260521132300054,조근영,산업,1779382953433,https://www.yna.co.kr/view/AKR20260521132300054,1779345349000,"전남농협, 전남·광주 행정 통합 기념 상생장터 개최"
AKR20260521129400030,이상서,사회,1779382953434,https://www.yna.co.kr/view/AKR20260521129400030,1779345046000,"중기중앙회 ""삼성전자 노사 합의 다행…中企 역할도 평가받아야"""
AKR20260521132200017,박형빈,산업,1779382953435,https://www.yna.co.kr/view/AKR20260521132200017,1779344931000,"TTA, AI 보안 표준 개발 착수…전문가 프로젝트그룹 출범"
AKR20260521092151004,이의진,사회,1779382953436,https://www.yna.co.kr/view/AKR20260521092151004,1779344415000,양정원 담당 부서가 정용진도 수사…29일 고발인 소환(종합)
AKR20260521062700052,이정훈,산업,1779382953437,https://www.yna.co.kr/view/AKR20260521062700052,1779343501000,"경남도, 창원국가산단에 AI 전환 선도공장 3곳 구축 착수"
AKR20260521079300017,권하영,산업,1779382953438,https://www.yna.co.kr/view/AKR20260521079300017,1779343202000,AI로 기후·감염병 푼다…한국 주도 '글로벌 AI 허브' 출범
AKR20260521122000017,조승한,산업,1779382953439,https://www.yna.co.kr/view/AKR20260521122000017,1779343200000,"원안위원장 ""의료 방사선 안전, 경영진 역할 중요"""
AKR20260521124600030,홍국기,산업,1779382953440,https://www.yna.co.kr/view/AKR20260521124600030,1779343149000,"[속보] 농협, 조합원 직선제 수용…외부 감사위 설치는 사실상 거부"
AKR20260521124500017,조승한,산업,1779382953440,https://www.yna.co.kr/view/AKR20260521124500017,1779343121000,필즈상 수상자부터 호암상 석학까지…수학 거장들 한국 온다
AKR20260521121600054,김혜인,산업,1779382953442,https://www.yna.co.kr/view/AKR20260521121600054,1779342971000,"광주·전남 시민사회, 정용진 신세계그룹 회장 사퇴 촉구"
AKR20260521118000003,김윤구,산업,1779382953443,https://www.yna.co.kr/view/AKR20260521118000003,1779342866000,"현대글로비스, 2030년까지 해양 플라스틱 제거 지원"
